इन्फोसिसची फिनॅकल, ओरॅकलची फ्लेक्सक्यूब, टीसीएसची बँक्स, तेमेनोसची टी२४ हे केंद्रीकृत संगणक प्रणालींचे नमुने आहेत.	14	Infosyschi Finacle, oraclechi plextube ,TCSchi backs, temenosachi T24 he kendrikrut sanganak pranalinche namune ahet.	14	
या रागाचा वादी स्वर मध्यम (म) असून संवादी स्वर षड्ज (सा) आहे.	12	Ya ragacha vadi svar madhyam (ma) asun sanvadi svar shadj (sa) ahe.	12	
लोकसाहित्याचे लेणे (प्रबंध)	3	Lokasahityache lene (prabandha)	3	
मालकीत बदल झाल्याच्या परिणामास्तव कॅथे पॅसिफिकचे दोन मार्ग बीजिंग आणि शांघाय हे ड्रॅगनएअरला मिळाले.	14	Malkit badal jhalyachya parinamastav kathe pacifiche don marga bijing ani shanghai he dragonairla milale.	14	
मौसम कौन सुहागन रे मन : कवी मुखराम शर्मा, संगीत सुधीर फडके, चित्रपट माया बाजार	15	Mausam kaun suhagan re man : kavi mukharam sharma, sangit sudhir phadake, chitrapat maya bajara	15	
मनोरंजन	1	Manoranjan	1	
यूजमॉडविकी हे एक विकि सॉफ्टवेअर आहे. ते जावा या भाषेत विकसित केले गेले आहे.	14	UsemodWiki he ek viki software ahe. te java ya bhaset vikasita kele gele ahe.	14	
चिंच हे पितळेची भांडी चमकवन्याचे काम करते.	7	chincha he pitalechi bhandi chamakavanyache kam karate.	7	
एकेदिवशी कॅप्टन रसेल शिकार करत असताना भुवन कॅप्टन रसेलचे सावज पळवून लावतो.	12	Ekedivasi captain rasel shikar karat asatana bhuvan captain raselache savaja palavun lavato.	12	
हे सन्त एकनाथ महाराजान्च्या शिष्य परम्परेतील असुन नाथाचे १२ वे वशज ह.	12	He santa Ekanath maharajanchya shishya paramparetil asun nathache 12 ve vanshaj ha.	12	
धुमारे (कथा, प्रवासवर्णन)	3	Dhumare (katha, pravasavarnan)	3	
गंगेचा त्रिभुज प्रदेश बनवणाऱ्या तीन नद्यांपैकी ही एक नदी आहे.	10	Gangecha tribhuj pradesa banavanarya tin nadyanpaiki hi ek nadi ahe.	10	
गुरू गोविंद सिंग	3	Guru govind singha	3	
तंत्र व व्यवसाय शिक्षणसाठी कमी व्याजदरात शासनाकडून कर्ज मिळेल.	9	Tantra va vyavasay shikshanasathi kami vyajadarat shasanakaduna karja milel.	9	
हनुमान संजीवनी आणण्यासाठी जात असताना त्यांना मार्गात एक ऋषीमुनी डोंगरावर ध्यानस्थ दिसले.	12	Hanuman sanjivani ananyasathi jat asatana tyanna margat ek rushimuni dongaravar dhyanastha disale.	12	
खरा ब्राह्मण	2	khara brahman	2	
विकी मध्ये जीआयएस संकल्पना, नवीन तंत्रज्ञान, उत्पादने, लोक आणि संघटनांविषयी माहितीपूर्ण लेख समाविष्ट आहेत.	14	Viki madhye GIS sankalpana, navin tantrajyanan, utpadane, lok ani sanghatananvishayi mahitipurna lekh samavishta ahet.	14	
नाटकाचे संगीत सुरेश गायकवाड यांचे आहे.	6	Natakache sangit suresa Gaikwad yanche ahe.	6	
रूपा कुडवा या ओमिडयार नेटवर्क इंडिया अॅडव्हायझर्स आणि ओमिडयार नेटवर्क पार्टनर्सच्या व्यवस्थापकीय संचालक आहेत.	14	Rupa kudava ya Omidyar Network India Advertiser ani Omidyar network partnerschya vyavasthapakiya sanchalak ahet.	14	
शिरमीन ज्या मिरसेंगा न्हेलीन त्या चकोट नव्हत्या.	7	Shiramin jya mirsenga nhelin tya chakot navhatya.	7	
सकाळपासून हा उत्सव सुरू होतो.	5	Sakalapasuna ha ustav suru hoto.	5	
हास्यरंग	1	Hasyarang	1	
’साक्षेप समर्थांचा’	2	Sakshep samrthancha'	2	
१९६८ मध्ये सोवियेत युनियनने त्याला 'जागतीक लेनिन बक्शिस' ने सम्मानीत केले, व पुन्हा १९७५ साली त्याला 'आॅर्डर आॅफ फ्रेंडशिप आॅफ पिपल्स' ने सम्मानीत केले.	24	1968 madhye soviyeta uniyanne tyala 'jagatika lenin bakshis' ne sanmanit kele, v punha 1975 sali tyala 'order of friendship of peoples' ne sanmanit kele.	24	
तस्मात् त्रिविधं करणं द्वारं द्वाराणि शेषाणि॥	6	tasmat trividham karnam dwaram dwarani sheshani.	6	
जोगळेकर, प्रमोद. विवेक आधुनिक महाराष्ट्राची जडणघडण शिल्पकार चरित्रकोश. मुंबई: साप्ताहिक विवेक (हिंन्दुस्तान प्रकशन संस्था).	14	Joglekara, Pramod. Vivek adhunik maharastrachi jadanghadan shilpakar charitrakosh. mumbai: saptahik vivek (Hindusthan Prakashan Sanstha).	14	
पी.वी. अकिलानंदम हे साहित्यकार आहेत.	5	P.V. Akilanandam he sahityakar aheta.	5	
पायरी आंबा त्याच्या उत्तम स्वाद व गोडीसाठी प्रसिद्ध आहे.	9	Payari amba tyachya uttam swad v godisathi prasiddha ahe.	9	
उत्तर दिल्ली	2	Uttar dilli	2	
टाटा क्रिकेट अकादमी	3	Tata kriket akadami.	3	
तारे, ग्रह, नक्षत्र, दीर्घिका, तेजोमेघ, आकाशगंगा, धुमकेतू अशा अवकाशातील भव्य विश्वाविषयी शास्त्रीय पध्दतीने व्यापक माहिती देण्याचे कार्य कल्याणातील आकाशमित्र संस्था गेल्या इसवी सन १९८६पासून करते आहे.	26	Tare, grah, nakshatra, dirghika, tejomegh, akashganga, dhumketu asha avakashatil bhavya vishvavishayi shastriya padhatine vyapak mahiti denyache karya kalyanatil Akashmitra Sanstha gelya isavi san 1986pasun karate ahe.	26	
पृथ्वीपासून ४२ प्रकाश-वर्ष अंतरावरील ताऱ्याभोवती सहा ग्रह फिरत आहेत, ज्यापैकी एक त्या ताऱ्याच्या वास्तव्ययोग्य क्षेत्रामध्ये आहे.	16	Pruthvipasun 42 prakash-varsh antarvaril taryabhovati saha grah firat ahet, jyapaiki ek tya taryachya vastavyayogya kshetramadhye ahe.	16	
जेथे फक्त पराजय शक्य आहे अशा प्रसंगात शिवाजी महाराजांनी विजय मिळवलेला आहे.	12	Jethe fakt parajay shakya ahe asha prasangat Shivaji maharajani vijay milavalela ahe.	12	
नागघाट	1	Nagaghat	1	
एक गरीब कुटुंबातील जादूगार व उमराव घराण्यातील मुलगी एकमेकांच्या प्रेमात पडतात परंतु राजघराण्याच्या दडपशाहीने त्यांचे प्रेम विभाजीत केले जाते.	19	Ek garib kutumbatil jadugar v umarav gharanyatil mulagi ekamekanchya premat padatat parantu rajgharanyachya dadapashahine tyanche prem vibhajita kele jate.	19	
कुणी तरी आहे तिथं	4	Kuni tari ahe tithan	4	
बावनदी व सप्तलिंगी या दोन नद्यांमधून देवरुखला पाणीपुरवठा केला जातो.	10	Bavanadi va saptalingi ya don nadyanmadhun devarukhla panipuravatha kela jato.	10	
त्यानंतर त्या तत्काळ बांगला देश इन्व्हाय्र्-न्मेन्टल लॉयर्स असोसिएशन( बेला) या जनकल्याणार्थ कार्यरत असलेल्या वकिलांच्या संघटनेसाठी काम करू लागल्या होत्या.	19	Tyanantar tya tatkal Bangaladesh Environmental Lawyers Association ( BELA) ya janakalyanarth karyarat asalelya vakilanchya sanghatanesathi kama karu lagalya hotya.	19	
जैन कोष्टी व मुस्लिम वीणकर (मोमिन, व अन्सारी) वगळले तर या सर्वच समाजातील समान धागा म्हणजे ते शैव आहेत.	19	Jaina koshti v muslim vinkar (momin, v ansari) vagalale tar ya sarvach samajatil samana dhaga mhanje te shaiv aheta.	19	
डॉ. स्नेहसुधा कुलकर्णी यांच्या गीतांवर आधारित ‘प्रेमासाठी’ ही ध्वनिफीत प्रकाशित झाली आहे.	12	Dr. Snehasudha Kulkarni yanchya gitanvara adharit 'Premasathi' hi dhvanifit prakasita jhali ahe.	12	
अशा दक्षिण महासागराने अंटार्क्टिका खंड वेढला गेला आहे.	8	Asha dakshin mahasagarane Antarctica khand vedhala gela ahe.	8	
त्यांचे ’एड्‌सला प्रतिबंध’ हे पुस्तक प्रकाशित झाले आहे.	8	Tyanche 'AIDSla Pratibandh' he pustak prakashit zale ahe.	8	
त्यांची मुंबई इलाख्याच्या गॅझेटियरसाठी मुख्य संपादक म्हणून नेमणूक होताच त्यांना पु.	11	Tyanchi mumbai ilakhyachya gazetiyarsathi mukhya sampadak mhanun nemanuk hotacha tyana pu.	11	
माधव ज्युलियन	2	Madhav Jyuliyan	2	
नाट्यस्पर्धेत उतरलेल्या नाट्यप्रयोगांचे प्रत्यक्ष अवलोकन करून त्या नाट्यांचा गुणानुक्रम लावणारेसुद्धा अनेक नाट्यपरीक्षक महाराष्ट्रात आहेत.	14	Natyaspardheta utaralelya natyaprayoganche pratyaksha avalokan karun tya natyancha gunanukram lavanaresuddha anek natyaparikshak maharastrat aheta.	14	
या अधिवेशनाचे अध्यक्ष सी.	4	Ya adhiveshanache adhyaksha si.	4	
नारो मुजुमदार : जिजाबाईच्या हाताखालचे पुण्याच्या जहागिरीतले एक कारभारी.	9	Naro Mujumadar : jijabaichya hatakhalache Punyachya jahagiritale ek karabhari.	9	
सेंट पीटर्सबर्ग	2	Sent Pitersbarg	2	
ढोकळ्याला जाळी पडते कारण त्या छिद्रातून कार्बन डाय ऑक्साईड वायू निघून गेलेला असतो.	13	Dhokalyala jali padate karan tya chidratun carbon di oxide vayu nighun gelela asato.	13	
थोडे बरे वाटले म्हणजे लगेच याला दारू सूचते.	8	Thode bare vatale mhanje lagech yala daru suchate.	8	
हिंदू तत्वज्ञानांत नास्तिक हे एक दर्शन मानले आहे.	8	Hindu tatvadyanant nastik he ek darshan manale ahe.	8	
सकस पिल्लांसाठी कृत्रीम रेतन पद्धतीचा वापर करावा.	7	Sakas pillansathi krutrima retan paddhaticha vapara karava.	7	
या भेटी दरम्यान मुसळधार पाऊसामुळे बरेच पाणी गुहेत भरले.	9	Ya bheti darmyan musaldhar pausamule barecha pani guhet bharale.	9	
त्यानंतर इ.	2	tyanantar I.	2	
हृदयविकाराचा झटका आल्यानंतर कमी मात्रेत ॲस्पिरिन दिल्यास पुन्हा झटका येण्याचा किंवा हृदयाच्या ऊतींच्या (टिशूंच्या) नाशाचा धोका कमी होतो, असे सिद्ध झाले आहे.	22	Hrudhayvikaracha zataka alyanantar kami matret Aspirin dilyas punha zataka yenyacha kinva hrudhayachya utinchya (tisunchya) nashacha dhoka kami hoto, ase siddha zale ahe.	22	
पण त्यांनी न्यायालयात तक्रार करण्यास नकार दिला.	7	Pan tyani nyayalayat takrar karnyas nakar dila.	7	
पूर्वोत्तर संपर्क क्रांती एक्सप्रेस	4	Purvottar samparka Kranti Express	4	
फायटोप्लास्माची लागण झाली म्हणजेच गवताळवाढ रोग झालेली उसाची बेटे खुरटी दिसतात.	11	Phytoplasmachi lagan zali mhanjech gavatalvadh rog zaleli usaachi bete khurati disatat.	11	
खालील सामन्यांमध्ये सचिनच्या गोलंदाजीची नोंद घेता येईल,	7	Khalil samanyanmadhye Sachinchya golandajichi nond gheta yeil,	7	
४.नीलांग राक्षसेश्वर रावण	3	4.Nilang rakshaseshvar ravan	3	
त्यानंतर ह्या हॉटेलचा २००२ मध्ये मास्टरमाईंड इंडिया द्वारा आयोजित आंतरराष्ट्रीय भारतीय साहित्य महोत्सवाचे कार्यक्रमस्थळ म्हणून तसेच इतर काही लग्नांसाठी वापर झाला.	21	Tyanantar hya hotelacha 2002 madhye masteramind india dwara ayojit antar-rashtriya bharatiy sahitya mahostavache karyakramasthal mhanun tasech itar kahi lagnansathi vapar zala.	21	
या विषयांवर त्यांनी मराठी तसेच इंग्रजीतून लिखाण केले आहे.	9	Ya vishayanvar tyani marathi tasech ingrajitun likhan kele ahe.	9	
आदिवासी, स्थलांतरित व लष्कर.	4	Adivasi, sthalantarit v lakshar.	4	
उष्मागतिकी प्रगत होण्याने औद्योगिक क्रांतीचा पाया रचला गेला.	8	Ushmagatiki pragat honyane audyogik kranticha paya rachala gela.	8	
१९९०पासून त्यांचे वास्तव्य गोव्यात बांदिवडे येथे होते.	7	1990pasuna tyanche vastavya Govyat Bandivade yethe hote.	7	
समोच्चता रेषाच्या सहाय्याने उतारांचे प्रकार जाणून घेता येतात्त.	8	Samocchata reshachya sahayyane utaranche prakar janun gheta yetat.	8	
त्याचा असाही विश्वास होता कि, ही विस्कळीत बांधणी अतिनील किरणांच्या माऱ्याने व काही प्रकारच्या विद्युतचुंबकिय तरंगांनी नीट करता येते.	19	Tyacha asahi vishwas hota ki, hi viskalit bandhani atinil kirananchya maryane v kahi prakarchya viduyatchumbakiy taranganni nit karata yete.	19	
शहागडच्या पुलावर कब्जा झाला.	4	Shahgadachya pulavar kabja zala.	4	
न्याय	1	Nyay	1	
शेकडो लोक जखमी झालेत आणि असंख्य वाहने वाहून पुणे ढगफुटीच्या पाण्यात गेलीत.	12	Shekado lok jakhami zaleta ani asankhya vahane vahuna Pune dhagfutichya panyat gelit.	12	
शास्त्रज्ञांनी असे सुचवले आहे की मेगॅलडॉन हा पांढऱ्या शार्कचा मोठा आवारासारखा दिसत होता, जरी तो बास्किंग शार्क (कॅटोरीनस मॅक्सिमस) किंवा रेती वाघ शार्क (सर्चिरिया टॉरस) सारखा दिसला असेल.	28	Shastradyani ase suchavale ahe ki megeladon ha pandharya sharkacha motha avarasarakha disata hota, jari to basking Shark (ketorinas maksimas) kinva reti vagh Shark (serchiriya toras) sarkha disala asela.	28	
वृंदावनात माझ्या ही तुळस	4	Vrundavanata mazya hi tulas	4	
हलचल	1	Halchal	1	
मेरी सहेली	2	Meri saheli	2	
दौर्‍यावर उभय संघांदरम्यान ५-कसोटी आणि ६-एकदिवसीय सामन्यांची मालिका खेळवली गेली.	10	Dauryavar ubhay sanghandaramyan 5-kasoti ani 6-ekadivasiya samanyanci malika khelavali geli.	10	
हे एक व्यापारी केंद्र आहे.	5	He ek vyapari kendra ahe.	5	
मी इतके असते परंतु हा भाग दुष्काळ प्रवण आहे.	9	Mi itake asate parantu ha bhag dushkal pravana ahe.	9	
९)भयंकर सुंदर मराठी भाषा- पुंडे द.दि.ललित विविध माहितीपर	8	9)Bhayankar sundar marathi bhasha- punde da.di.lalit vividh mahitipar	8	
पंचधारा	1	Panchadhara	1	
कांदा कढईत तळून घेतल्यास बिर्याणी अजून चविष्ट होते पण खूप तूपकट होते.	12	Kanda kadhait talun ghetalyas biryani ajun chavisht hote pan khup tupkat hote.	12	
राणीला जेव्हा आपल्या नवऱ्याचे दासीप्रती असणारे आकर्षण समजते तेव्हा ती मालविकेला तुरुंगात टाकते.	13	Ranila jevha apalya navaryache dasiprati asanare akarshan samajate tevha ti malvikela turungat takate.	13	
दर्ग्यावर एक घुमट आहे आणि आत एक पीर (कबर).	9	Dargyavar ek ghumat ahe ani ata ek pira (kabar).	9	
यात जीव व इतर प्रकारचे कमीअधिक नुकसान सहसा समाविष्ट असतेच.	10	Yat jiv v itar prakarache kami-adhik nukasan sahasa samavisht asatech.	10	
त्यामुळे त्या देशातील उत्खननाचा भारतीय संदर्भात अभ्यास करण्याची संधीही त्यांना मिळाली.	11	Tyamule tya deshatil utkhananacha bharatiya sandharbhat abhayas karanyachi sandhihi tyana milali.	11	
अज्ञात आईन्स्टाईन (विज्ञानविषयक)	3	Adnyat Einstein (vidyanvishayak)	3	
ऒस्ट्रेलियन घोडा	2	Australian ghoda	2	
अगुंग पर्वत आणि बतुर ज्वालामुखी पर्वत दोन उच्च शिखर आहेत.	10	Agung parvat ani batur jwalamukhi parvat don uccha sikhare aheta.	10	
अर्थमंथन	1	Arthamanthan	1	
सुरेश चे वडील त्रिलोक चंद निवृत्त लष्करी अधिकारी आहेत.	9	Suresh che vadil Trilok Chand nivrutta lakshari adhikari aheta.	9	
पौरुषपूर्ण व सुदृढ संतती निमाण होण्यासाठी करावयाचा हा संस्कार आहे.	10	Paurusapurn va sudhrdh santati nirman honyasathi karavayacha ha sanskar ahe.	10	
या संमेलनाच्या अध्यक्षपदी साहित्य अकादमी पुरस्कार विजेते मराठी साहित्यिक रंगनाथ पठारे होते.	12	Ya sammelanachya adhyakshapadi sahity akadami puraskar vijete marathi sahityika Ranganath pathare hote.	12	
छत्रपती शिवाजी महाराजांनी पुरंदरच्या तहामधे ह किल्ला अन्य ११ किल्ल्या बरोबर राखून ठेवला होता.	14	Chatrapati shivaji maharajanni purandarachya tahamadhe ha killa annya 11 killya barobar rakhun thevala hota.	14	
जन शताब्दी एक्सप्रेस रेल्वेगाड्या सध्या पुढील मार्गावर धावत आहेत. :	10	Jana shatabdi express railwaygadya sadhya pudhil margavar dhavat ahet. :	10	
एस मोनोसेरॉटिस किंवा १५ मोनोसेरॉटिस निळसर-पांढरा चलतारा आहे आणि तो एनजीसी २२६४ च्या केंद्रस्थानी आहे.	15	S monoserotis kinva 15 monoserotis nilasar-pandhara chalatara ahe ani to NGC 2264 chya kendrasthani ahe.	15	
रूप तुम्हारा मेरे जिया कवी : अमर वर्मा, संगीत सुधीर फडके, चित्रपट सीता स्वयंवर	14	Rupa tumhara mere jiya kavi : amara varma, sangit sudhir phadake, chitrapat sita svayanvar	14	
या मध्ये धर्मेंद्र यांनी काम केले होते.	7	ya madhye Dharmendra yanni kam kele hote.	7	
त्याचे दायित्व आदिलशाही हवालदार म्हणून दादोजी कोंडदेवांकडे जाते.	8	Tyache dayitva Adilasahi havaladar mhanun dadoji kondadevankade jate.	8	
त्यांच्या सौंदर्यदृष्टीमुळे गाण्यातील अर्थसौंदर्य व स्वरसौंदर्य जास्तीत जास्त खुलविण्याकडे त्यांचा कल असे.	12	Tyanchya saundaryadrstimule ganyatil arthasaundary va svarasaundarya jastit jast khulavinyakade tyancha kal ase.	12	
गावातील वय वर्ष शून्य ते सहा वर्षे लहान मुलांची संख्या १४५ आहे.	12	Gavatil vaya varsha shunya te saha varshe lahan mulanci sankhya 145 ahe.	12	
गोंडी ही द्रविडी भाषा कुटुंबातील प्रमुख आणि समृद्ध बोलीभाषा आहे.	10	Gondi hi dravidi bhasha kutumbatil pramukha ani samrddha bolibhasha ahe.	10	
पराशर मुनींवर प्रेम करणारी सत्यवती प्रेमभंगामुळे निष्ठुर होते.	8	Parasar muninvar prem karanari satyavati premabhangamule nishthur hote.	8	
ही योजना स्मारके, घाट, मंदिरे इत्यादीं वारसा आधारभूत संरचनेचा गाभा विकसित करुन तेथे रस्ते, सार्वजनिक वाहतूक, नागरी सेवा, स्वच्छता सेवा, माहिती केंद्र इत्यादींचा विकास करेल.	25	Hi yojana smarake, ghata, mandire ityadi varasa adharabhut sanrachanecha gabha vikasit karun tethe raste, sarvajanik vahatuk, nagari seva, svacchata seva, mahiti kendr ityadincha vikas karel.	25	
जरी त्यात खास असे कोणतेही प्रतिबंध नसले, तरी देखील महिलांमध्ये मोतींसारख्या इतर पदार्थांपासून बनविलेले मणी धारण करणे सामान्य आहे.	19	Jari tyat khas ase konatehi pratibandha nasale, tari dekhil mahilammadhye motinsarakhya itar padarthapasun banavilele mani dharan karane samanya ahe.	19	
शिवाजी महाराजांनी चपळाईने केलेला वार हुकल्यामुळे खानाच्या प्राणावर बेतण्याऐवजी त्याची तीन बोटे कापली गेली.	14	Shivaji maharajanni chapalaine kelela vara hukalyamule khanachya pranavar betanyaaivaji tyachi tina bote kapali geli.	14	
दुधाळू जनावरांमध्ये अथवा गुरांमध्ये उद्भवणाऱ्या गर्भपातास 'ब्रुसेल्ला ॲबॉर्टस्' हे विषाणू कारणीभूत असतात.	12	Dudhalu janavarammadhye athava gurammadhye udbhavanarya garbhapatas 'Brucella Abortus' he vishanu karanibhut asatat.	12	
ची मदत घेण्याच सुचविते.	4	chi madat ghenyacha suchavite.	4	
ह्याचदरम्यान युझ्नो-साखालिन्स्क हे नाव ठेवले गेले.	6	hyachadaramyan Yuzhno-sakhalinsk he nava thevale gele.	6	
नवरेह हा काश्मीरमधील हिंदू पंडितांचा नववर्ष सण आहे.	8	Navareh ha kashmiramadhil hindu panditancha navavarsh san ahe.	8	
विसाव्या शतकापर्यंत ह्या भागात लोकप्रिय असलेल्या वालून भाषेचे अस्तित्व फ्रेंच भाषेच्या वाढत्या प्रभावामुळे धोक्यात आले आहे.	16	visavya shatakaparyant hya bhagat lokapriy asalelya valun bhaseche astitv French bhasechya vadhatya prabhavamule dhokyat ale ahe.	16	
त्यांनी वडोदरा येथे वैद्यकीय खात्यात लेखनिकाची नोकरी केली.	8	Tyanni vadodara yethe vaidyakiy khatyat lekhanikachi nokari keli.	8	
९ सप्टेंबर रोजी एका अज्ञात पत्राने दावा केला की विमान अपहरण केले जाऊ शकते.	14	9 saptembar roji eka adnyat patrane dava kela ki viman apaharan kele jau shakate.	14	
ही शारीरिक शिक्षण क्षेत्रात जागतिक मान्यता असलेली संस्था म्हणजे अमरावतीचे भूषण आहे.	12	Hi sharirik shiksan ksetrat jagatik manyata asaleli sanstha mhanaje amaravatiche bhusan ahe.	12	
दुर्वांकुर	1	Durvankur	1	
आणि त्यामुळे कोणत्याही विशिष्ट संमेलनाचा नक्की अनुक्रमांक सांगता येत नाही.	10	Ani tyamule konatyahi vishishta sammelanacha nakki anukramank sangata yet nahi.	10	
देवें तथा मंत्रपुष्पांजली हे एक स्तोत्र आहे.	7	Deve tatha mantrapushpanjali he eka stotra ahe.	7	
त्या बाल संन्याशाला नमस्कार करते.	5	Tya bal sannyasala namaskar karate.	5	
करझाई व त्यांचे कुटुंबीय अफगाणिस्तानचे शेवटचे राजा मोहम्मद झहीर शहा ह्याचे कट्टर पाठीराखे होते.	14	Karajhai va tyanche kutumbiy Afghanistanche shevatache raja mohammad jhahir saha hyache kattar pathirakhe hote.	14	
ही स्थळे त्या देशाच्या दृष्टीने तसेच संपूर्ण जगासाठी महत्त्वाची स्थळे ठरतात.	11	Hi sthale tya deshachya drushtine tasecha sampurn jagasathi mahattvachi sthale tharatat.	11	
नको विसरू संकेत मिलनाचा	4	Nako visaru sanket milanacha	4	
मराठी भाषेच्या वर्णमालेत ळ् हा एकमेव 'स्वतंत्र वर्ण' (स्वतंत्र व्यंजन) आहे.	11	Marathi bhashechya varnamalet l ha ekmeva 'svatantra varna' (svatantra vyanjan) ahe.	11	
नारो त्रिंबक (१९व्या शतकाचा पूर्वार्ध) : एक मराठी शाहीर	9	Naro trimbak (19vya shatakachya purvardha) : ek marathi shahir	9	
अगदी लहान प्रमाणात कुक्कुटपालन,बकरीपालन सुध्दा ते करतात.	7	Agadi lahan pramanata kukkutapalan, bakaripalan suddha te karatat.	8	Word count is not matching due to difference of spacing in Marathi and Latin text.
सहसा, याचा उपयोग धान्य अथवा कोणतेही उत्पादन, शेती उत्पादन, खते, सिमेंट इत्यादी वस्तूंच्या साठवणूकीसाठी व वाहतूकीसाठी होतो.	17	Sahasa, yacha upayog dhanya athava konatehi utpadan, sheti utpadan, khate, ciment ityadi vastunchya sathavanukisathi va vahatukisathi hoto.	17	
स्तनाग्र हे स्तनाच्या पृष्ठभागावरील ऊतींचे वाढलेला भाग होय ज्यातून दूध निघते.	11	Stanagr he stanachya prushthabhagavaril utinche vadhalela bhag hoy jyatun dudh nighate.	11	
बारभाईंनी याला कैदेत टाकले होते.	5	Barabhainni yala kaidet takale hote.	5	
केलेल्या कामाची पसंती आणि पोचपावती म्हणून मिळणाऱ्या पारितोषिकांचे स्वरूप वेगवेगळे असते.	11	Kelelya kamachi pasanti ani pochapavati mhanun milanarya paritoshikanche svarup vegavegale asate.	11	
आक्रोश एक हिंदी चित्रपट आहे. या चित्रपटाची पटकथा विजय तेंडुलकर यांनी लिहिली.	12	Akros ek hindi chitrapat ahe. ya chitrapatachi patakatha vijay tendulakar yanni lihili.	12	
डेटन, टेक्सास	2	Detan, Teksas	2	
दुधाला विरजण लावून त्याचे दही तयार केले जाते.	8	Dudhala virajan lavun tyache dahi tayar kele jate.	8	
मी चोरी करणार नाही.	4	Mi chori karanar nahi.	4	
या कुऱ्हाडींच्या शास्त्रीय निष्कर्षातून त्यात १.७८ टक्के कथील व ९७.०४ टक्कें तांबे या धातूंचे मिश्रण आहे.	16	Ya kurhadinchya shashtriya nishkarshatun tyat 1.78 takke kathil va 97.04 takke tambe ya dhatunche misran ahe.	16	
लागवड कोणत्या महिन्यात करावी	4	Lagavad konaty mahinyat karavi	4	
उस्ताद राशीद खान (जन्मदिनांक अज्ञात - हयात) हे लोकप्रिय हिंदुस्तानी गायक आहेत.	12	Ustad rasid khan (janmadinank adnyat - hayat) he lokapriy hindustani gayak ahet.	12	
जगातील पहिला नियंत्रित-प्रवेश महामार्ग इटलीमध्ये १९२५ साली मिलान येथे बांधला गेला.	11	Jagatil pahila niyantrit-pravesh mahamarg italymadhye 1925 sali milan yethe bandhala gela.	11	
जागतिक मराठी परिषदेच्या (इ. स. १९९५) संमेलनात दिल्ली येथे सहभाग	10	Jagatik marathi parishadechya (i. sa. 1995) sammelanat delhi yethe sahabhag	10	
विजयवाडा येथून सिकंदराबादपर्यंत या गाडीला लल्लागुडा येथे WAP7 इंजिन लावले जाते.	11	Vijayavada yethun sikandarabadaparyant ya gadila lallaguda yethe WAP7 engin lavale jate.	11	
स्वस्तिश्री	1	Svastishree	1	
चिंटू ही सकाळ वृत्तपत्रात प्रसिद्ध होणारी मजेदार चित्रकथा आहे.	9	Chintu hi sakal vrttapatrat prasiddha honari majedar chitrakath ahe.	9	
महाप्रजापती गौतमी अर्हत पद प्राप्त करणाऱ्या एक भिक्खुणी होत्या.	9	Mahaprajapati gautami arhat pad prapt karanarya ek bhikkhuni hotya.	9	
त्यानंतर मोरया गोसावी मोरगावहून चिंचवड येथे जाऊन स्थायिक झाले.	9	Tyanantar moraya gosavi moragavahun chinchavad yethe jaun sthayik jhale.	9	
या प्रकरणात विविध स्त्रीवादी अभ्यासातील वर्गखोल्या( पाठ्यक्रम), आणि चार्चाविश्व अधिक जगतिक बनवले पाहिजे आणि विद्यार्थी अ अभ्यासक यांनी चळवळीत आले पाहिजे याची चर्चा केली आहे.	25	Ya prakaranat vividh strivadi abhyasatil vargakholy( pathyakram), ani charchavisv adhik jagatik banavale pahije ani vidhyarthi a abhyasak yanni chalavalit ale pahije yaci charcha keli ahe.	25	
चिंटूचा सर्वात जवळचा मित्र.	4	Chintucha sarvat javalacha mitra.	4	
त्याने एड्स हेल्थकेअर असोसिएशन (एएचएफ) च्या कॅलेंडरचे अनावरण केले .	10	Tyane AIDS Healthcare Association (AHF) chya calenderche anavaran kele .	10	
आणि २० जणांच्या भारतीय स्वयंसेवकांच्या तुकडीला जाऊ दिले.	8	Ani 20 jananchya bharatiya svayansevakanchya tukadila jau dile.	8	
"स्त्रीवादाचे निर्वसह्तीकरण", "भांडवलवादाचे गुढकरण", आणि "स्त्रीवादाच्या दृष्टीकोनाची पुनर्रचना".	8	"strivadache nirvasahtikaran", "bhandavalavadache gudhakaran", ani "strivadachya drustikonachi punarrachana".	8	
सलीम खान यांच्या हस्ते ‘वेलकम जिंदगी’चे फर्स्ट लूक लॉन्च	9	salim khan yanchya haste 'Welcome jindagi'che First look launch	9	
एका अहवालानुसार अब्दुल अजीज विमानतळ हा एकेकाळी जगातील दुसर्‍या क्रमांकाचा वाईट विमानतळ होता.	13	Eka ahavalanusar abdul ajij vimanatal ha ekekali jagatil dusary kramankacha vait vimanatal hota.	13	
नरसोबावाडी पासून अदाजे २४किलोमीटरवर आहे.	5	Narasobavadi pasun adaje 24kilomitetervar ahe.	5	
जहाजाच्या डोलकाठीवरूनही पलीकडे दृष्टी पोचत नाही एवढ्या विस्ताराचे बर्फाचे थर समुद्रावर असतात.	12	Jahajachya dolakathivarunahi palikade drushti pochat nahi evadhya vistarache barphache thar samudravar asatat.	12	
स्वामिनी	1	Swamini	1	
गणपत महादेव नलावडे (हिंदुमहासभेचे नामवंत नेते)	6	Ganapat mahadev nalavade (hindumahasabheche namavant nete)	6	
